序號,統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期
1945,50875766,德塔攻略有限公司,臺北市中山區撫順街33之5號,周傑,12000000,1070925
1946,50875772,掘味生活股份有限公司,臺北市萬華區西園路2段320巷36弄36號,袁士斌,500000,1070925
1947,50875787,明旂有限公司,臺北市內湖區康樂街110巷16弄28號,李咏紗,1000000,1070926
1948,50875793,岠宬有限公司,臺北市松山區南京東路4段197號7樓,劉佳茹,8000000,1070925
1949,50875800,中極顧問股份有限公司,臺北市大安區光復南路630號3樓,阮麟傑,15000000,1070925
1950,50875816,全祥投資顧問股份有限公司,臺北市中正區羅斯福路1段20號11樓之4,方榮忠,5000000,1070925
1951,50875822,台大龍腦生物科技股份有限公司,臺北市大安區羅斯福路3段269巷8之1號,黃添伯,10000000,1070925
1952,50875837,銀樂軒貿易有限公司,臺北市大安區忠孝東路4段148號6樓,羅維貞,6000000,1070925
1953,50875843,慧演智能股份有限公司,臺北市內湖區民權東路6段296巷121號地下,劉雅雯,200000,1070925
1954,50875858,育騏設計工程有限公司,臺北市內湖區安康路269號5樓之1,賴建銘,1500000,1070926
1955,50875864,兆炯企業有限公司,臺北市松山區南京東路5段139號2樓,陳偉豪,300000,1070925
1956,50875870,龍沁顧問有限公司,臺北市信義區松德路10號3樓,林沁慧,200000,1070925
1957,50875885,銓祐有限公司,臺北市士林區延平北路5段163巷21號,莊世玉,500000,1070925
1958,50875891,巧克麗娛樂股份有限公司,臺北市內湖區瑞光路168號2樓之2及2樓之3,李若凱,5000000,1070925
1959,50875908,鈺展有限公司,臺北市大安區忠孝東路4段162號9樓之5,王品品,4000000,1070925
1960,50875914,政承有限公司,臺北市大安區忠孝東路4段320號2樓,陳俊璋,500000,1070925
1961,50875920,啟銓科技股份有限公司,臺北市中山區民權西路70號8樓之1,沈明聰,20000000,1070925
1962,50875935,神盾國際股份有限公司,臺北市大安區忠孝東路4段303號7樓,李彥增,200000,1070925
1963,50875941,義于有限公司,臺北市松山區南京東路4段197號9樓之2,潘虹妤,100000,1070925
1964,50875956,純萃自然股份有限公司,臺北市信義區松隆路102號8樓,蘇敬鵬,2000000,1070925
1965,50875962,蘇州緯德股份有限公司,臺北市內湖區港墘路221巷41號6樓,楊家茵,15000000,1070926
1966,50875978,昕澄室內裝修設計有限公司,臺北市中正區詔安街17號,王品心,1000000,1070926
1967,50875983,祥赫有限公司,臺北市松山區南京東路4段130號2樓之1,劉在盛,3000000,1070926
1968,50875999,左角設計有限公司,臺北市士林區承德路4段235號5樓,林雁儀,200000,1070926
1969,50876006,創易餐飲國際股份有限公司,臺北市中山區八德路2段284號,李美燕,4000000,1070926
1970,50876012,興吉有限公司,臺北市大安區通化街38巷16號,蔡國帝,100000,1070926
1971,50876028,松慶科技股份有限公司,臺北市大安區忠孝東路3段303號2樓之2,翁祥銨,5000000,1070926
1972,50876049,炫晴生技有限公司,臺北市中山區林森北路107巷84號3樓之1,賈桂欣,1000000,1070926
1973,50876054,奇世際國際有限公司,臺北市中正區牿嶺街109號,洪于婷,300000,1070926
1974,50876060,紳海創意設計有限公司,臺北市大安區信義路4段279號8樓,陳文杰,100000,1070926
1975,50876076,槿誠投資股份有限公司,臺北市中山區建國北路2段82號2樓,陳立凡,5000000,1070926
1976,50876081,利潤倍增顧問有限公司,臺北市信義區松隆路102號6樓之3,李健豪,880000,1070926
1977,50876097,訊苗科技有限公司,臺北市信義區忠孝東路5段474號10樓,李政池,5000000,1070926
1978,50876104,真美味國際餐飲有限公司,臺北市松山區八德路2段346巷7弄2號1樓,陳彥名,1000000,1070926
1979,50876110,蜂喬有限公司,臺北市松山區寶清街111巷24號4樓,黃韻珊,500000,1070926
1980,50876126,馬薩拉香料有限公司,臺北市內湖區成功路4段61巷3之1號,張迎迎,620000,1070926
1981,50876131,愛托付股份有限公司,臺北市士林區德行西路37號3樓,董威言,300000,1070926
1982,50876147,沛斯國際貿易有限公司,臺北市中正區重慶南路1段10號8樓之15,邱琬淑,300000,1070926
1983,50876152,貳房苑事業股份有限公司,臺北市中山區南京東路1段34號7樓,吳恩均,1000000,1070927
1984,50876168,淘汽小姐餐飲股份有限公司,臺北市萬華區中華路1段144之13號,吳寰宇,2000000,1070926
1985,50876174,鴻鎰科技有限公司,臺北市中山區南京東路2段100號5樓,葉雯翠,1000000,1070927
1986,50876189,筑杰有限公司,臺北市大安區敦化南路1段161巷71號,黃偉新,1000000,1070926
1987,50876195,榮福國際有限公司,臺北市松山區南京東路4段170號9樓之2,孫東榮,500000,1070926
1988,50876202,康寧企管顧問有限公司,臺北市中山區松江路293之901號,陳鴻瑩,300000,1070926
1989,50876218,明顯興業有限公司,臺北市大同區太原路155號10樓之3,謝文福,20000000,1070926
1990,50876224,酷碁科技股份有限公司,臺北市松山區復興北路369號7樓之5,高樹國,45000000,1070927
1991,50876239,實心整合力行銷有限公司,臺北市中山區復興北路166號4樓,詹鋐賢,500000,1070926
1992,50876245,算力灣區塊科技有限公司,臺北市松山區南京東路4段1號11樓,宋映奇,1000000,1070926
1993,50876250,酒條通古亭有限公司,臺北市大安區和平東路1段83之1號1樓,江偉正,3000000,1070926
1994,50876266,鉑濤投資有限公司,臺北市中山區長春路220號7樓之7,陳寬,10400000,1070926
1995,50876272,全球集他透明有限公司,臺北市大安區敦化南路2段218號5樓,蔡玉玲,1000000,1070927
1996,50876287,汌源事業有限公司,臺北市大同區承德路2段47號9樓之1,黃俊雄,2000000,1070926
1997,50876293,三易弘有限公司,臺北市大安區建國南路2段7之1號,林慈貞,1000000,1070927
1998,50876300,晶隆整合行銷有限公司,臺北市中山區中山北路3段29號4樓之2,許昭晶,300000,1070926
1999,50876316,雅徠國際有限公司,臺北市大同區延平北路2段278號5樓,謝政哲,100000,1070926
2000,50876322,峰洁消防設備股份有限公司,臺北市大安區大安路1段80號6樓,許偉哲,1000000,1070927
2001,50876337,日巨國際有限公司,臺北市內湖區東湖路72號3樓,葉育志,500000,1070926
2002,50876343,顏氏投資企業有限公司,臺北市大安區忠孝東路4段162號9樓之5,顏鴻傑,500000,1070927
2003,50876358,合惠科技有限公司,臺北市中山區德惠街9號4樓之7,馬淑貞,6000000,1070926
2004,50876364,安商國際有限公司,臺北市內湖區行善路353號9樓,顏佐安,1000000,1070926
2005,50876370,盛利來科技有限公司,臺北市松山區復興北路367號8樓,DONEUX LUC ANDRE B.,1000000,1070926
2006,50876385,祥星國際有限公司,臺北市大安區光復南路390號5樓,陸龍智,200000,1070926
2007,50876391,辰紅股份有限公司,臺北市大安區忠孝東路3段96號12樓之1,方亮,46000000,1070926
2008,50876414,弗洛材料有限公司,臺北市信義區松德路10號3樓,陳怡君,1200000,1070926
2009,50876420,楓澪有限公司,臺北市中山區中山北路1段136號,黃屹君,500000,1070927
2010,50876435,來享享網路科技股份有限公司,臺北市中山區新生北路2段31之1號11樓之6,李揚,500000,1070926
2011,50876456,元精股份有限公司,臺北市內湖區陽光街365巷37號6樓,郭仲堅,5000000,1070927
2012,50876462,台灣威立雅環境資源股份有限公司,臺北市大同區民權西路108號2樓之5,左律克,500000,1070927
2013,50876478,卓冠科技有限公司,臺北市大安區和平東路3段308巷31弄4號4樓,徐志豪,500000,1070927
2014,50876483,康詠衛生資訊有限公司,臺北市中正區紹興北街25號1樓,王若珊,100000,1070927
2015,50876499,區塊時代國際有限公司,臺北市大安區忠孝東路3段305號4樓之3,郭雅寧,4000000,1070927
2016,50876511,康迪有限公司,臺北市士林區文林路661巷39弄12號3樓,謝秉澕,1000000,1070927
2017,50876527,洒家餐飲國際有限公司,臺北市大安區建國南路2段11巷6號1樓,林奕宸,2400000,1070927
2018,50876532,台麗國際有限公司,臺北市中山區吉林路156號1樓,賴致良,300000,1070927
2019,50876548,麥子家族財富管理顧問有限公司,臺北市大安區忠孝東路4段169號11樓之1,陳聖儀,500000,1070927
2020,50876553,立野有限公司,臺北市大安區光復南路608號1及2樓,傅書宸,100000,1070927
2021,50876569,理崊資本股份有限公司,臺北市信義區虎林街125號,李家易,2000000,1070927
2022,50876575,四吉實業有限公司,臺北市中山區錦州街388號1樓,陳怡君,1000000,1070927
2023,50876580,阿咪豆網路行銷有限公司,臺北市文山區辛亥路6段86巷3號4樓,林映廷,1000000,1070927
2024,50876596,童學園國際有限公司,臺北市大安區敦化南路2段5號4樓之1,許晏綺,500000,1070927
2025,50876603,童漾國際有限公司,臺北市萬華區中華路2段138號7樓,孫振力,1000000,1070927
2026,50876619,富饍有限公司,臺北市大同區南京西路167巷5號1樓,賴泊逸,50000,1070927
2027,50876625,新昭揚餐廳有限公司,臺北市大安區羅斯福路3段139號,柯聖揚,1200000,1070927
2028,50876630,滙楓貿易有限公司,臺北市松山區敦化北路218號7樓,黃莉閔,999999,1070927
2029,50876646,拙勁園藝有限公司,臺北市中正區衡陽路10號12樓,曾裕恒,400000,1070927
2030,50876651,宏泰國際不動產有限公司,臺北市內湖區民權東路6段230之1號,江東陽,2500000,1070927
2031,50876667,昶鑫科技股份有限公司,臺北市內湖區堤頂大道2段301號10樓之1,黃柏喆,495000,1070927
2032,50876673,豐綺國際有限公司,臺北市信義區基隆路1段428號,鄭宇專,200000,1070927
2033,50876694,愚人文化事業有限公司,臺北市內湖區民權東路6段296巷46之2號1樓,李尚潔,200000,1070927
2034,50876701,甲普搶快影片製作有限公司,臺北市中山區八德路2段174巷8號,王子維,200000,1070927
2035,50876717,參拾果風有限公司,臺北市大安區忠孝東路4段235號11樓,蔡與哲,1000000,1070928
2036,50876723,道陞有限公司,臺北市中山區林森北路609號10樓,陳貞子,500000,1070927
2037,50876738,合力新科技有限公司,臺北市大安區敦化南路1段179號2樓,林瀅馨,1000000,1070927
2038,50876759,山勛開發企業有限公司,臺北市中山區錦州街46號9樓之1,王華,300000,1070927
2039,50876765,台灣滿凱系統有限公司,臺北市松山區復興北路369號4樓之2,Yap Vai Mum,500000,1070928
2040,50876771,育璽貿易有限公司,臺北市大同區環河北路2段215號1樓,周秀玲,12000000,1070927
2041,50876786,翰揚石藝有限公司,臺北市萬華區開封街2段32號6樓之4,李家榛,500000,1070927
2042,50876792,優富國際租賃有限公司,臺北市北投區公舘路213號1樓,華冠富,10000000,1070927
2043,50876809,蘿亞結婚精品有限公司,臺北市大同區民族西路76巷12弄10號13樓之2,陳佳利,3000000,1070927
2044,50876815,嬌典有限公司,臺北市大安區大安路1段82號7樓,李淑芬,500000,1070927
2045,50876821,元宸企業管理顧問有限公司,臺北市中山區復興北路62號3樓之1,林秀蘭,100000,1070927
2046,50876836,智聯科技有限公司,臺北市北投區中央北路480之1號,李宜庭,200000,1070927
2047,50876842,詠篆國際有限公司,臺北市中正區林森北路5巷10之1號6樓,游孟容,100000,1070927
2048,50876857,健益康貿易有限公司,臺北市大安區忠孝東路4段169號11樓之1,吳宗益,1000000,1070927
2049,50876863,藝思特行銷有限公司,臺北市文山區興隆路1段184巷2弄9號3樓,梁佳媛,600000,1070927
2050,50876879,金澤貿易有限公司,臺北市松山區南京東路4段77號4樓之1,陳禾松,1000000,1070928
2051,50876890,飛協博有限公司,臺北市大安區安和路1段90巷6號,高學亨,14500000,1070928
2052,50876907,聯新運醫股份有限公司,臺北市中山區中山北路2段45巷5號6樓,張煥禎,10000,1070928
2053,50876913,網錢支付股份有限公司,臺北市中山區民生東路3段69號4樓,溫偉強(OON WEE KEONG),1000000,1070928
2054,50876929,原易生技有限公司,臺北市信義區光復南路547號3樓之7,蘇語柔,100000,1070928
2055,50876934,築希有限公司,臺北市萬華區昆明街260號2樓,陳薏如,500000,1070928
2056,50876940,民生科技傳媒股份有限公司,臺北市中山區南京東路2段101號9樓,彭力文,850000,1070928
2057,50876955,西山金地有限公司,臺北市中正區八德路1段46號9樓,柯睿承,1000000,1070928
2058,50876961,優諟策展有限公司,臺北市松山區復興北路1號12樓之6,黃琡淳,2000000,1070928
2059,50876977,宜宣有限公司,臺北市信義區永吉路278巷1弄15號地下室,盧宏昆,1000000,1070928
2060,50876982,川流國際有限公司,臺北市中山區南京東路2段137號14樓,簡瑞吟,1000000,1070928
2061,50876998,康力世界有限公司,臺北市大安區敦化南路1段160巷48號1樓,陳雪儀,6000000,1070928
2062,50877005,台灣海記股份有限公司,臺北市士林區福華路128巷12號,誠哲有限公司,2500000,1070928
2063,50877011,謙商旅谷墨股份有限公司,臺北市中山區林森北路107巷10號1樓,鄧湘齡,20000000,1070928
2064,50877027,萊太國際有限公司,臺北市松山區南京東路5段405號7樓之4,馮祥綸,1000000,1070928
2065,50877032,玲老師的金銀島有限公司,臺北市大安區瑞安街75號1樓,成丹玲,100000,1070928
2066,50877048,杉悟有限公司,臺北市信義區永吉路120巷61號2樓,曹詠峻,200000,1070928
2067,50877053,隱形動力股份有限公司,臺北市中山區松江路54號11樓,婁惠玲,1000000,1070928
2068,50877069,邏各斯咖啡股份有限公司,臺北市南港區研究院路1段2號,張瀞中,2000000,1070928
2069,50877075,一起娛樂經紀有限公司,臺北市松山區八德路2段439號10樓,張芝綺,30000,1070928
2070,50877080,亞瑪拿餐飲管理顧問有限公司,臺北市信義區基隆路1段163之2號1樓,林祈亨,4000000,1070928
2071,50877096,史丹福管理諮詢有限公司,臺北市大安區復興南路1段380號3樓之1,黃之豪,300000,1070928
2072,50877103,一起全球娛樂有限公司,臺北市松山區八德路2段439號10樓,張芝綺,30000,1070928
2073,50877119,愛體驗有限公司,臺北市松山區民權東路3段160巷19弄13號1樓,黃國輝,1000000,1070928
2074,50877130,暘程有限公司,臺北市中山區松江路259巷25號1樓,黃元成,100000,1070928
2075,50877146,鉅鑫管理顧問有限公司,臺北市中山區龍江路387巷9號,林子軒,100000,1070928
2076,50877167,綵翊廣告企業有限公司,臺北市內湖區環山路2段109巷8弄1號,吳冠億,500000,1070928
2077,50877173,一起互動娛樂有限公司,臺北市松山區八德路2段439號10樓,張芝綺,30000,1070928
2078,50877188,洪英公寓大廈管理維護股份有限公司,臺北市內湖區瑞光路188巷52號7樓,鍾鼎昌,10000000,1070928
2079,50877194,葵瑞智慧科技有限公司,臺北市松山區光復北路95號3樓,高凱彥,800000,1070928
2080,50877201,辰鑫國際有限公司,臺北市信義區基隆路1段141號11樓之6,張進發,1000000,1070928
2081,50877217,甫曉建設股份有限公司,臺北市大安區羅斯福路3段237號8樓之3,葉賢萍,1000000,1070928
